Period,Country,Indicator,Value
2019-Q1,Bolivia,Monthly Income Per Capita by age - 65+,256.7
2024-Q4,Costa Rica,Monthly Income Per Capita by age - 15-24,256.3
2022-Q3,Colombia,Monthly Income Per Capita by area - Rural,256.3
2017-Q2,Brazil,Monthly Income Per Capita by area - Rural,256.1
2018-Q4,Chile,Monthly Income Per Capita by educational attaintment - Low,256.1
2023-Q4,Mexico,Monthly Income Per Capita - Total,255.8
2019-Q3,El Salvador,Monthly Income Per Capita by sex - Female,255.5
2016-Q3,Peru,Monthly Income Per Capita by educational attaintment - Low,255.4
2022-Q4,El Salvador,Monthly Income Per Capita by sex - Female,255.3
2022-Q2,Ecuador,Monthly Income Per Capita by educational attaintment - Low,255.2
2016-Q1,Uruguay,Monthly Income Per Capita by age - 15-24,255.2
2018-Q1,Argentina,Monthly Income Per Capita by age - 65+,255.1
2017-Q4,Peru,Monthly Income Per Capita by age - 65+,255.1
2022-Q4,Colombia,Monthly Income Per Capita by area - Rural,255.1
2023-Q3,Mexico,Monthly Income Per Capita by educational attaintment - Middle,254.5
2017-Q1,Mexico,Monthly Income Per Capita by area - Urban,254.5
2020-Q4,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,254.4
2016-Q1,El Salvador,Monthly Income Per Capita by educational attaintment - Low,254.3
2019-Q3,Mexico,Monthly Income Per Capita by area - Urban,254.3
2023-Q4,Mexico,Monthly Income Per Capita by educational attaintment - Middle,254.2
2023-Q2,Colombia,Monthly Income Per Capita by area - Rural,254.2
2024-Q3,Dominican Republic,Monthly Income Per Capita by age - 15-24,254.1
2022-Q1,Brazil,Monthly Income Per Capita by area - Rural,254.0
2023-Q2,Mexico,Monthly Income Per Capita - Total,254.0
2018-Q3,El Salvador,Monthly Income Per Capita by area - Rural,253.8
2016-Q1,Brazil,Monthly Income Per Capita by area - Rural,253.6
2024-Q1,Costa Rica,Monthly Income Per Capita by age - 15-24,253.6
2023-Q1,Mexico,Monthly Income Per Capita - Total,253.6
2016-Q4,Chile,Monthly Income Per Capita by educational attaintment - Low,253.5
2018-Q1,Bolivia,Monthly Income Per Capita by age - 65+,253.5
2019-Q4,Bolivia,Monthly Income Per Capita by age - 65+,253.4
2022-Q2,Bolivia,Monthly Income Per Capita by age - 65+,253.3
2021-Q4,Mexico,Monthly Income Per Capita by area - Urban,253.2
2019-Q2,Mexico,Monthly Income Per Capita by area - Urban,253.2
2022-Q4,Mexico,Monthly Income Per Capita by area - Urban,253.2
2017-Q3,Brazil,Monthly Income Per Capita by area - Rural,252.7
2021-Q2,Mexico,Monthly Income Per Capita by area - Urban,252.7
2023-Q2,Mexico,Monthly Income Per Capita by educational attaintment - Middle,252.6
2023-Q1,Mexico,Monthly Income Per Capita by educational attaintment - Middle,252.6
2023-Q4,Ecuador,Monthly Income Per Capita by sex - Female,252.6
2016-Q2,Costa Rica,Monthly Income Per Capita by age - 15-24,252.0
2019-Q4,Mexico,Monthly Income Per Capita by educational attaintment - Middle,251.9
2017-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - Low,251.5
2017-Q1,Mexico,Monthly Income Per Capita by educational attaintment - Middle,251.5
2019-Q2,Peru,Monthly Income Per Capita by educational attaintment - Low,251.3
2017-Q2,Mexico,Monthly Income Per Capita by area - Urban,251.3
2021-Q3,Brazil,Monthly Income Per Capita by area - Rural,251.2
2016-Q3,El Salvador,Monthly Income Per Capita by educational attaintment - Low,251.1
2021-Q1,Mexico,Monthly Income Per Capita by area - Urban,251.0
2016-Q4,Peru,Monthly Income Per Capita by educational attaintment - Low,250.9
2022-Q4,Ecuador,Monthly Income Per Capita by sex - Female,250.8
2019-Q1,Peru,Monthly Income Per Capita by educational attaintment - Low,250.7
2020-Q2,Dominican Republic,Monthly Income Per Capita by sex - Female,250.7
2020-Q4,Bolivia,Monthly Income Per Capita by age - 65+,250.6
2021-Q4,El Salvador,Monthly Income Per Capita by sex - Female,250.4
2023-Q4,Dominican Republic,Monthly Income Per Capita by age - 15-24,250.3
2022-Q3,Mexico,Monthly Income Per Capita by area - Urban,250.3
2016-Q3,Brazil,Monthly Income Per Capita by area - Rural,250.0
2017-Q4,Colombia,Monthly Income Per Capita by educational attaintment - Low,250.0
2023-Q3,Ecuador,Monthly Income Per Capita by educational attaintment - Low,249.9
2017-Q2,Mexico,Monthly Income Per Capita by educational attaintment - Middle,249.8
2024-Q3,Ecuador,Monthly Income Per Capita by educational attaintment - Low,249.7
2016-Q4,Colombia,Monthly Income Per Capita by educational attaintment - Low,249.5
2022-Q3,El Salvador,Monthly Income Per Capita by age - 15-24,249.5
2022-Q2,Paraguay,Monthly Income Per Capita by age - 15-24,249.4
2016-Q2,Brazil,Monthly Income Per Capita by area - Rural,249.3
2017-Q1,El Salvador,Monthly Income Per Capita by sex - Female,249.2
2023-Q1,Ecuador,Monthly Income Per Capita by educational attaintment - Low,248.9
2016-Q3,Costa Rica,Monthly Income Per Capita by age - 15-24,248.5
2024-Q2,Ecuador,Monthly Income Per Capita by educational attaintment - Low,248.4
2022-Q3,Ecuador,Monthly Income Per Capita by educational attaintment - Low,248.4
2018-Q2,Mexico,Monthly Income Per Capita by area - Urban,248.3
2017-Q4,El Salvador,Monthly Income Per Capita by area - Rural,248.3
2019-Q3,Mexico,Monthly Income Per Capita by educational attaintment - Middle,248.3
2023-Q2,Ecuador,Monthly Income Per Capita by educational attaintment - Low,248.2
2021-Q3,Bolivia,Monthly Income Per Capita by age - 65+,248.2
2016-Q4,Brazil,Monthly Income Per Capita by area - Rural,248.2
2024-Q1,Mexico,Monthly Income Per Capita by age - 55-64,248.2
2021-Q4,Brazil,Monthly Income Per Capita by area - Rural,248.0
2019-Q1,Mexico,Monthly Income Per Capita by area - Urban,247.7
2019-Q4,Peru,Monthly Income Per Capita by age - 65+,247.7
2016-Q1,El Salvador,Monthly Income Per Capita by area - Rural,247.4
2018-Q3,El Salvador,Monthly Income Per Capita by educational attaintment - Low,247.4
2021-Q2,Brazil,Monthly Income Per Capita by area - Rural,247.2
2018-Q3,Peru,Monthly Income Per Capita by educational attaintment - Low,247.0
2022-Q1,Mexico,Monthly Income Per Capita - Total,247.0
2022-Q1,Mexico,Monthly Income Per Capita by educational attaintment - Middle,246.7
2024-Q1,Ecuador,Monthly Income Per Capita by educational attaintment - Low,246.6
2020-Q1,Brazil,Monthly Income Per Capita by area - Rural,246.6
2018-Q2,Colombia,Monthly Income Per Capita by educational attaintment - Low,246.5
2017-Q2,Peru,Monthly Income Per Capita by educational attaintment - Low,246.5
2017-Q1,Colombia,Monthly Income Per Capita by educational attaintment - Low,246.4
2022-Q2,Mexico,Monthly Income Per Capita - Total,246.4
2017-Q2,El Salvador,Monthly Income Per Capita by area - Rural,246.3
2020-Q3,El Salvador,Monthly Income Per Capita by educational attaintment - Low,246.2
2024-Q3,Mexico,Monthly Income Per Capita by age - 55-64,246.2
2021-Q3,Ecuador,Monthly Income Per Capita by sex - Female,246.0
2016-Q2,Colombia,Monthly Income Per Capita by educational attaintment - Low,246.0
2019-Q4,Chile,Monthly Income Per Capita by educational attaintment - Low,246.0
2019-Q2,Mexico,Monthly Income Per Capita by educational attaintment - Middle,246.0
2022-Q4,Mexico,Monthly Income Per Capita by educational attaintment - Middle,245.9
2021-Q4,Bolivia,Monthly Income Per Capita by age - 65+,245.9
2019-Q4,Brazil,Monthly Income Per Capita by area - Rural,245.9
2017-Q1,Brazil,Monthly Income Per Capita by area - Rural,245.8
2016-Q3,Mexico,Monthly Income Per Capita - Total,245.7
2017-Q4,Brazil,Monthly Income Per Capita by area - Rural,245.7
2019-Q2,Bolivia,Monthly Income Per Capita by age - 65+,245.6
2022-Q2,Mexico,Monthly Income Per Capita by educational attaintment - Middle,245.5
2021-Q1,Brazil,Monthly Income Per Capita by area - Rural,245.5
2024-Q4,Ecuador,Monthly Income Per Capita by sex - Female,245.4
2017-Q2,Costa Rica,Monthly Income Per Capita by age - 15-24,245.3
2022-Q1,Ecuador,Monthly Income Per Capita by educational attaintment - Low,245.2
2016-Q2,Mexico,Monthly Income Per Capita - Total,245.1
2017-Q3,Colombia,Monthly Income Per Capita by educational attaintment - Low,245.0
2018-Q3,Mexico,Monthly Income Per Capita by area - Urban,244.8
2019-Q2,Brazil,Monthly Income Per Capita by area - Rural,244.7
2018-Q1,Mexico,Monthly Income Per Capita by area - Urban,244.6
2023-Q4,Ecuador,Monthly Income Per Capita by educational attaintment - Low,244.5
2018-Q1,Colombia,Monthly Income Per Capita by educational attaintment - Low,244.5
2017-Q2,El Salvador,Monthly Income Per Capita by educational attaintment - Low,244.5
2020-Q4,Mexico,Monthly Income Per Capita by area - Urban,244.4
2018-Q3,Brazil,Monthly Income Per Capita by area - Rural,244.4
2020-Q2,Dominican Republic,Monthly Income Per Capita by educational attaintment - Low,244.4
2016-Q2,El Salvador,Monthly Income Per Capita by sex - Female,244.4
2022-Q4,Ecuador,Monthly Income Per Capita by educational attaintment - Low,244.3
2018-Q1,Brazil,Monthly Income Per Capita by area - Rural,244.0
2020-Q3,Peru,Monthly Income Per Capita by sex - Female,243.9
2019-Q4,Mexico,Monthly Income Per Capita - Total,243.9
2019-Q3,Brazil,Monthly Income Per Capita by area - Rural,243.8
2017-Q3,Mexico,Monthly Income Per Capita by area - Urban,243.8
2020-Q4,Brazil,Monthly Income Per Capita by area - Rural,243.8
2024-Q2,Dominican Republic,Monthly Income Per Capita by age - 15-24,243.7
2019-Q1,Mexico,Monthly Income Per Capita by educational attaintment - Middle,243.6
2021-Q3,Mexico,Monthly Income Per Capita - Total,243.6
2023-Q3,El Salvador,Monthly Income Per Capita by age - 15-24,243.6
2020-Q1,Peru,Monthly Income Per Capita by educational attaintment - Low,243.3
2018-Q1,Costa Rica,Monthly Income Per Capita by age - 15-24,243.2
2024-Q2,Costa Rica,Monthly Income Per Capita by age - 15-24,243.0
2022-Q4,Mexico,Monthly Income Per Capita - Total,243.0
2016-Q1,Bolivia,Monthly Income Per Capita by age - 65+,242.7
2017-Q3,El Salvador,Monthly Income Per Capita by educational attaintment - Low,242.7
2018-Q4,Brazil,Monthly Income Per Capita by area - Rural,242.6
2016-Q1,Mexico,Monthly Income Per Capita - Total,242.3
2021-Q1,Mexico,Monthly Income Per Capita by educational attaintment - Middle,242.3
2018-Q2,Brazil,Monthly Income Per Capita by area - Rural,242.2
2016-Q4,Mexico,Monthly Income Per Capita - Total,242.1
2024-Q2,Mexico,Monthly Income Per Capita by age - 55-64,241.9
2017-Q4,Chile,Monthly Income Per Capita by age - 65+,241.9
2019-Q1,Brazil,Monthly Income Per Capita by area - Rural,241.8
2024-Q1,Peru,Monthly Income Per Capita by educational attaintment - Low,241.6
2016-Q2,El Salvador,Monthly Income Per Capita by educational attaintment - Low,241.5
2018-Q3,Colombia,Monthly Income Per Capita by educational attaintment - Low,241.5
2021-Q4,Mexico,Monthly Income Per Capita by educational attaintment - Middle,241.4
2021-Q4,Ecuador,Monthly Income Per Capita by sex - Female,241.4
2017-Q1,Peru,Monthly Income Per Capita by age - 65+,241.3
2021-Q1,Mexico,Monthly Income Per Capita - Total,241.2
2017-Q2,Colombia,Monthly Income Per Capita by educational attaintment - Low,241.0
2017-Q3,Argentina,Monthly Income Per Capita by age - 15-24,241.0
2017-Q2,Peru,Monthly Income Per Capita by age - 65+,241.0
2024-Q2,Argentina,Monthly Income Per Capita by educational attaintment - Low,240.9
2017-Q3,Peru,Monthly Income Per Capita by educational attaintment - Low,240.9
2021-Q2,Mexico,Monthly Income Per Capita by educational attaintment - Middle,240.4
2016-Q1,Peru,Monthly Income Per Capita by age - 65+,240.3
2018-Q4,Mexico,Monthly Income Per Capita by area - Urban,240.3
2021-Q2,Mexico,Monthly Income Per Capita - Total,240.3
2024-Q1,Dominican Republic,Monthly Income Per Capita by age - 15-24,239.9
2018-Q3,Mexico,Monthly Income Per Capita by educational attaintment - Middle,239.8
2021-Q4,Mexico,Monthly Income Per Capita - Total,239.8
2018-Q4,Colombia,Monthly Income Per Capita by educational attaintment - Low,239.8
2018-Q3,El Salvador,Monthly Income Per Capita by sex - Female,239.6
2017-Q4,Bolivia,Monthly Income Per Capita by age - 65+,239.5
2017-Q1,Mexico,Monthly Income Per Capita - Total,239.5
2019-Q2,Mexico,Monthly Income Per Capita - Total,239.2
2016-Q2,El Salvador,Monthly Income Per Capita by area - Rural,239.2
2021-Q4,Ecuador,Monthly Income Per Capita by educational attaintment - Low,239.2
2022-Q3,Mexico,Monthly Income Per Capita - Total,239.1
2016-Q3,Colombia,Monthly Income Per Capita by educational attaintment - Low,239.1
2016-Q1,Peru,Monthly Income Per Capita by age - 15-24,239.1
2021-Q3,Mexico,Monthly Income Per Capita by educational attaintment - Middle,239.0
2022-Q3,Mexico,Monthly Income Per Capita by educational attaintment - Middle,238.9
2018-Q2,Mexico,Monthly Income Per Capita by educational attaintment - Middle,238.8
2018-Q1,Mexico,Monthly Income Per Capita by educational attaintment - Middle,238.8
2019-Q3,Mexico,Monthly Income Per Capita - Total,238.8
2016-Q1,Colombia,Monthly Income Per Capita by educational attaintment - Low,238.6
2023-Q3,Dominican Republic,Monthly Income Per Capita by age - 15-24,238.6
2017-Q4,Mexico,Monthly Income Per Capita by area - Urban,238.5
2022-Q2,Colombia,Monthly Income Per Capita by area - Rural,238.5
2024-Q3,Costa Rica,Monthly Income Per Capita by age - 15-24,238.3
2018-Q1,Peru,Monthly Income Per Capita by age - 65+,238.2
2017-Q3,Mexico,Monthly Income Per Capita by educational attaintment - Middle,238.2
2018-Q3,Costa Rica,Monthly Income Per Capita by age - 15-24,238.0
2020-Q3,Peru,Monthly Income Per Capita by educational attaintment - Middle,238.0
2021-Q1,Ecuador,Monthly Income Per Capita by educational attaintment - Low,237.8
2023-Q2,El Salvador,Monthly Income Per Capita by age - 15-24,237.6
2020-Q2,Brazil,Monthly Income Per Capita by area - Rural,237.5
2018-Q2,Peru,Monthly Income Per Capita by age - 65+,237.3
2020-Q3,Brazil,Monthly Income Per Capita by area - Rural,237.2
2016-Q2,Bolivia,Monthly Income Per Capita by age - 65+,237.1
2017-Q2,Mexico,Monthly Income Per Capita - Total,237.0
2023-Q1,El Salvador,Monthly Income Per Capita by age - 15-24,237.0
2016-Q1,Costa Rica,Monthly Income Per Capita by age - 15-24,236.8
2021-Q3,Ecuador,Monthly Income Per Capita by educational attaintment - Low,236.7
2016-Q4,Bolivia,Monthly Income Per Capita by age - 65+,236.5
2023-Q4,El Salvador,Monthly Income Per Capita by age - 15-24,236.5
2024-Q4,Ecuador,Monthly Income Per Capita by educational attaintment - Low,236.3
2022-Q1,Paraguay,Monthly Income Per Capita by age - 15-24,236.3
2019-Q1,Colombia,Monthly Income Per Capita by educational attaintment - Low,236.1
2016-Q4,El Salvador,Monthly Income Per Capita by educational attaintment - Low,236.0
2018-Q4,Bolivia,Monthly Income Per Capita by age - 65+,235.9
2018-Q1,Uruguay,Monthly Income Per Capita by age - 15-24,235.8
2019-Q1,Mexico,Monthly Income Per Capita - Total,235.6
2021-Q1,Bolivia,Monthly Income Per Capita by age - 65+,235.5
2019-Q3,Peru,Monthly Income Per Capita by educational attaintment - Low,235.4
2024-Q3,Brazil,Monthly Income Per Capita by age - 15-24,235.4
2017-Q4,Mexico,Monthly Income Per Capita by educational attaintment - Middle,235.1
2018-Q2,Dominican Republic,Monthly Income Per Capita by age - 65+,235.1
2024-Q3,Brazil,Monthly Income Per Capita by educational attaintment - Low,235.1
2020-Q1,Mexico,Monthly Income Per Capita by age - 55-64,235.0
2020-Q4,Mexico,Monthly Income Per Capita - Total,235.0
2020-Q4,Mexico,Monthly Income Per Capita by educational attaintment - Middle,234.9
2018-Q4,Costa Rica,Monthly Income Per Capita by age - 15-24,234.7
2018-Q4,Mexico,Monthly Income Per Capita by educational attaintment - Middle,234.7
2016-Q3,Bolivia,Monthly Income Per Capita by age - 65+,234.5
2016-Q1,Brazil,Monthly Income Per Capita by educational attaintment - Low,234.1
2018-Q2,Mexico,Monthly Income Per Capita - Total,233.3
2018-Q3,Bolivia,Monthly Income Per Capita by age - 65+,232.9
2020-Q2,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,232.8
2021-Q2,Ecuador,Monthly Income Per Capita by sex - Female,232.4
2018-Q4,Peru,Monthly Income Per Capita by educational attaintment - Low,232.3
2019-Q2,Colombia,Monthly Income Per Capita by educational attaintment - Low,232.3
2017-Q4,Argentina,Monthly Income Per Capita by age - 15-24,232.3
2017-Q4,Peru,Monthly Income Per Capita by educational attaintment - Low,232.2
2016-Q2,Uruguay,Monthly Income Per Capita by age - 15-24,231.9
2023-Q2,Mexico,Monthly Income Per Capita by age - 55-64,231.8
2017-Q1,Bolivia,Monthly Income Per Capita by age - 65+,231.7
2020-Q2,Argentina,Monthly Income Per Capita by educational attaintment - Low,231.6
2020-Q3,Mexico,Monthly Income Per Capita by area - Urban,231.4
2024-Q2,Brazil,Monthly Income Per Capita by educational attaintment - Low,231.3
2019-Q4,Colombia,Monthly Income Per Capita by educational attaintment - Low,231.3
2016-Q2,Brazil,Monthly Income Per Capita by educational attaintment - Low,231.1
2024-Q2,Brazil,Monthly Income Per Capita by age - 15-24,231.1
2020-Q3,Costa Rica,Monthly Income Per Capita by educational attaintment - Low,231.0
2018-Q1,Mexico,Monthly Income Per Capita - Total,231.0
2018-Q1,Argentina,Monthly Income Per Capita by age - 15-24,230.7
2022-Q1,Mexico,Monthly Income Per Capita by age - 55-64,230.4
2017-Q4,Dominican Republic,Monthly Income Per Capita by age - 65+,230.3
2022-Q1,Bolivia,Monthly Income Per Capita by age - 65+,230.2
2017-Q3,Costa Rica,Monthly Income Per Capita by age - 15-24,230.0
2022-Q2,El Salvador,Monthly Income Per Capita by age - 15-24,230.0
