Period,Country,Indicator,Value
2021-Q2,Brazil,Wage Employment (% of 15+ population) - Total,35.0
2020-Q3,Argentina,Wage Employment (% of 15+ population) - Total,35.0
2017-Q1,El Salvador,Wage Employment (% of 15+ population) - Total,35.0
2019-Q1,Argentina,Informality - Social protection definition - Total,35.0
2018-Q4,Dominican Republic,Wage Employment (% of 15+ population) - Total,35.0
2018-Q2,Costa Rica,Informality - Productivity definition - Men,35.0
2018-Q3,Uruguay,Informality - Productivity definition - Men,35.0
2023-Q2,Costa Rica,Informality - Productivity definition - Total,35.0
2018-Q3,Colombia,Informality - Social protection definition - Total,34.9
2019-Q2,El Salvador,Wage Employment (% of 15+ population) - Total,34.9
2023-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Total,34.9
2024-Q3,Costa Rica,Informality - Productivity definition - Total,34.9
2020-Q4,Brazil,Wage Employment (% of 15+ population) - Total,34.9
2022-Q2,Uruguay,Informality - Productivity definition - Total,34.9
2024-Q2,Uruguay,Informality - Productivity definition - Total,34.9
2017-Q4,Argentina,Wage Employment (% of 15+ population) - Women,34.9
2021-Q1,Colombia,Informality - Social protection definition - Total,34.9
2019-Q2,Colombia,Informality - Social protection definition - Total,34.9
2017-Q3,Costa Rica,Informality - Productivity definition - Men,34.9
2021-Q2,Ecuador,Informality - Social protection definition - Women,34.9
2023-Q1,Brazil,Wage Employment (% of 15+ population) - Women,34.9
2018-Q1,Dominican Republic,Informality - Social protection definition - Women,34.8
2022-Q3,Bolivia,Wage Employment (% of workers) - Men,34.8
2018-Q4,Colombia,Wage Employment (% of 15+ population) - Men,34.8
2016-Q1,Colombia,Informality - Social protection definition - Men,34.8
2023-Q1,Dominican Republic,Wage Employment (% of 15+ population) - Total,34.8
2019-Q2,Argentina,Wage Employment (% of 15+ population) - Women,34.8
2016-Q2,Argentina,Informality - Social protection definition - Women,34.8
2018-Q3,Colombia,Informality - Social protection definition - Men,34.8
2022-Q2,Brazil,Wage Employment (% of 15+ population) - Women,34.8
2016-Q1,El Salvador,Wage Employment (% of 15+ population) - Total,34.7
2022-Q2,Chile,Wage Employment (% of 15+ population) - Women,34.7
2020-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Men,34.7
2018-Q2,Bolivia,Wage Employment (% of workers) - Men,34.7
2018-Q4,Argentina,Wage Employment (% of 15+ population) - Women,34.7
2018-Q3,Peru,Wage Employment (% of 15+ population) - Women,34.7
2019-Q4,Dominican Republic,Wage Employment (% of 15+ population) - Women,34.7
2017-Q3,Colombia,Informality - Social protection definition - Women,34.7
2016-Q4,Argentina,Wage Employment (% of 15+ population) - Women,34.7
2016-Q2,Brazil,Wage Employment (% of 15+ population) - Women,34.7
2016-Q2,Uruguay,Informality - Productivity definition - Men,34.7
2023-Q3,Dominican Republic,Wage Employment (% of 15+ population) - Total,34.7
2023-Q3,Costa Rica,Informality - Productivity definition - Total,34.7
2018-Q1,Colombia,Wage Employment (% of 15+ population) - Men,34.7
2019-Q3,Brazil,Wage Employment (% of 15+ population) - Women,34.7
2022-Q1,Chile,Wage Employment (% of 15+ population) - Women,34.7
2022-Q3,Chile,Wage Employment (% of 15+ population) - Women,34.6
2016-Q3,Brazil,Wage Employment (% of 15+ population) - Women,34.6
2016-Q1,Brazil,Wage Employment (% of 15+ population) - Women,34.6
2021-Q3,Dominican Republic,Wage Employment (% of 15+ population) - Men,34.6
2017-Q2,Peru,Wage Employment (% of 15+ population) - Women,34.6
2018-Q3,Dominican Republic,Informality - Social protection definition - Women,34.6
2016-Q3,Argentina,Wage Employment (% of 15+ population) - Women,34.6
2019-Q2,Brazil,Wage Employment (% of 15+ population) - Women,34.6
2017-Q2,Uruguay,Informality - Productivity definition - Men,34.6
2021-Q4,Bolivia,Wage Employment (% of workers) - Men,34.6
2018-Q4,Peru,Wage Employment (% of 15+ population) - Women,34.6
2019-Q2,Argentina,Informality - Social protection definition - Total,34.5
2021-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Men,34.5
2018-Q4,Brazil,Wage Employment (% of 15+ population) - Women,34.5
2017-Q1,Dominican Republic,Wage Employment (% of 15+ population) - Men,34.5
2023-Q3,Argentina,Informality - Social protection definition - Men,34.5
2017-Q4,Brazil,Wage Employment (% of 15+ population) - Women,34.5
2018-Q3,Brazil,Wage Employment (% of 15+ population) - Women,34.5
2019-Q4,Peru,Wage Employment (% of 15+ population) - Women,34.5
2020-Q4,Bolivia,Wage Employment (% of workers) - Women,34.5
2017-Q3,Uruguay,Informality - Productivity definition - Men,34.5
2017-Q3,Argentina,Wage Employment (% of 15+ population) - Women,34.5
2016-Q4,Brazil,Wage Employment (% of 15+ population) - Women,34.5
2017-Q4,Dominican Republic,Wage Employment (% of 15+ population) - Men,34.5
2023-Q4,Argentina,Informality - Social protection definition - Men,34.4
2017-Q3,Colombia,Informality - Social protection definition - Total,34.4
2020-Q3,Peru,Wage Employment (% of 15+ population) - Men,34.4
2019-Q4,Argentina,Wage Employment (% of 15+ population) - Women,34.4
2017-Q3,Argentina,Informality - Social protection definition - Total,34.4
2021-Q3,Colombia,Informality - Social protection definition - Total,34.4
2020-Q1,Bolivia,Wage Employment (% of workers) - Men,34.4
2021-Q1,Ecuador,Informality - Social protection definition - Women,34.4
2021-Q1,Brazil,Wage Employment (% of 15+ population) - Total,34.4
2024-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Women,34.4
2022-Q1,Uruguay,Informality - Productivity definition - Women,34.4
2019-Q4,Uruguay,Informality - Productivity definition - Men,34.4
2016-Q3,Colombia,Informality - Social protection definition - Men,34.4
2023-Q1,Argentina,Informality - Social protection definition - Men,34.4
2018-Q3,Argentina,Wage Employment (% of 15+ population) - Women,34.4
2019-Q1,Argentina,Wage Employment (% of 15+ population) - Women,34.4
2018-Q4,Colombia,Informality - Social protection definition - Men,34.4
2023-Q1,Colombia,Informality - Social protection definition - Men,34.4
2022-Q4,Colombia,Informality - Social protection definition - Men,34.4
2022-Q1,Colombia,Wage Employment (% of 15+ population) - Men,34.4
2024-Q1,Dominican Republic,Wage Employment (% of 15+ population) - Women,34.4
2016-Q2,Peru,Wage Employment (% of 15+ population) - Women,34.4
2019-Q2,Colombia,Informality - Social protection definition - Men,34.4
2017-Q1,Colombia,Informality - Social protection definition - Total,34.3
2022-Q1,Bolivia,Wage Employment (% of workers) - Men,34.3
2017-Q3,Brazil,Wage Employment (% of 15+ population) - Women,34.3
2018-Q2,Dominican Republic,Informality - Social protection definition - Women,34.3
2024-Q4,Costa Rica,Informality - Productivity definition - Total,34.3
2017-Q2,Colombia,Informality - Social protection definition - Total,34.3
2024-Q3,Dominican Republic,Wage Employment (% of 15+ population) - Women,34.3
2019-Q3,Peru,Wage Employment (% of 15+ population) - Women,34.3
2020-Q1,Argentina,Informality - Social protection definition - Men,34.3
2021-Q2,Colombia,Informality - Social protection definition - Men,34.3
2017-Q3,Dominican Republic,Informality - Social protection definition - Women,34.3
2022-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Total,34.3
2017-Q4,Uruguay,Informality - Productivity definition - Men,34.3
2018-Q3,Argentina,Informality - Social protection definition - Total,34.3
2016-Q4,Uruguay,Informality - Productivity definition - Men,34.3
2022-Q2,Bolivia,Wage Employment (% of workers) - Men,34.2
2016-Q2,Argentina,Wage Employment (% of 15+ population) - Women,34.2
2017-Q4,Argentina,Informality - Social protection definition - Total,34.2
2021-Q3,Peru,Wage Employment (% of 15+ population) - Total,34.2
2020-Q2,Brazil,Wage Employment (% of 15+ population) - Total,34.2
2016-Q3,Peru,Wage Employment (% of 15+ population) - Women,34.2
2018-Q2,Argentina,Informality - Social protection definition - Total,34.2
2024-Q1,Argentina,Informality - Social protection definition - Men,34.2
2024-Q2,Argentina,Informality - Social protection definition - Men,34.2
2024-Q3,Peru,Wage Employment (% of 15+ population) - Women,34.2
2017-Q2,Brazil,Wage Employment (% of 15+ population) - Women,34.2
2021-Q1,Dominican Republic,Wage Employment (% of 15+ population) - Men,34.2
2017-Q4,Colombia,Informality - Social protection definition - Men,34.2
2019-Q3,Argentina,Informality - Social protection definition - Men,34.2
2018-Q1,Argentina,Wage Employment (% of 15+ population) - Women,34.2
2024-Q2,Uruguay,Informality - Productivity definition - Men,34.1
2016-Q3,Costa Rica,Informality - Productivity definition - Men,34.1
2020-Q4,El Salvador,Wage Employment (% of 15+ population) - Total,34.1
2023-Q3,Uruguay,Informality - Productivity definition - Men,34.1
2018-Q1,Colombia,Informality - Social protection definition - Total,34.1
2024-Q1,Peru,Wage Employment (% of 15+ population) - Women,34.1
2017-Q3,Colombia,Informality - Social protection definition - Men,34.1
2019-Q3,Uruguay,Informality - Productivity definition - Men,34.1
2021-Q4,Dominican Republic,Wage Employment (% of 15+ population) - Total,34.1
2020-Q1,Argentina,Wage Employment (% of 15+ population) - Women,34.1
2018-Q2,Brazil,Wage Employment (% of 15+ population) - Women,34.1
2018-Q1,Chile,Wage Employment (% of 15+ population) - Women,34.1
2020-Q2,Argentina,Informality - Productivity definition - Men,34.1
2018-Q4,Chile,Wage Employment (% of 15+ population) - Women,34.1
2016-Q2,El Salvador,Wage Employment (% of 15+ population) - Total,34.0
2016-Q2,Colombia,Informality - Social protection definition - Men,34.0
2019-Q2,Peru,Wage Employment (% of 15+ population) - Women,34.0
2018-Q4,Dominican Republic,Informality - Social protection definition - Women,34.0
2023-Q3,Peru,Wage Employment (% of 15+ population) - Women,34.0
2017-Q3,Dominican Republic,Wage Employment (% of 15+ population) - Men,34.0
2019-Q3,Argentina,Wage Employment (% of 15+ population) - Women,34.0
2022-Q3,Colombia,Informality - Social protection definition - Men,34.0
2022-Q3,Uruguay,Informality - Productivity definition - Total,34.0
2017-Q4,Chile,Wage Employment (% of 15+ population) - Women,34.0
2022-Q1,Argentina,Informality - Social protection definition - Men,34.0
2018-Q3,Dominican Republic,Wage Employment (% of 15+ population) - Total,34.0
2016-Q3,Uruguay,Informality - Productivity definition - Men,34.0
2023-Q1,Bolivia,Wage Employment (% of workers) - Men,34.0
2023-Q3,Costa Rica,Informality - Productivity definition - Men,33.9
2022-Q2,Uruguay,Informality - Productivity definition - Men,33.9
2018-Q2,Argentina,Wage Employment (% of 15+ population) - Women,33.9
2019-Q2,Bolivia,Wage Employment (% of workers) - Total,33.9
2019-Q2,Chile,Wage Employment (% of 15+ population) - Women,33.9
2019-Q1,Brazil,Wage Employment (% of 15+ population) - Women,33.9
2018-Q2,El Salvador,Wage Employment (% of 15+ population) - Total,33.9
2019-Q1,Costa Rica,Informality - Productivity definition - Men,33.9
2019-Q4,Argentina,Informality - Social protection definition - Men,33.9
2020-Q1,Dominican Republic,Wage Employment (% of 15+ population) - Women,33.8
2017-Q2,Argentina,Wage Employment (% of 15+ population) - Women,33.8
2016-Q3,Argentina,Informality - Social protection definition - Total,33.8
2018-Q3,Costa Rica,Informality - Productivity definition - Men,33.8
2017-Q1,Peru,Wage Employment (% of 15+ population) - Women,33.8
2023-Q1,Uruguay,Informality - Productivity definition - Men,33.8
2019-Q3,Chile,Wage Employment (% of 15+ population) - Women,33.8
2018-Q1,Argentina,Informality - Social protection definition - Total,33.8
2018-Q1,Brazil,Wage Employment (% of 15+ population) - Women,33.7
2022-Q4,Uruguay,Informality - Productivity definition - Total,33.7
2018-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Total,33.7
2019-Q1,Chile,Wage Employment (% of 15+ population) - Women,33.7
2022-Q1,Uruguay,Informality - Productivity definition - Total,33.7
2024-Q2,Costa Rica,Informality - Productivity definition - Total,33.7
2024-Q1,Uruguay,Informality - Productivity definition - Total,33.7
2020-Q2,Argentina,Wage Employment (% of 15+ population) - Total,33.7
2024-Q1,Costa Rica,Informality - Productivity definition - Total,33.7
2020-Q1,Brazil,Wage Employment (% of 15+ population) - Women,33.7
2017-Q2,Argentina,Informality - Social protection definition - Total,33.7
2020-Q3,Bolivia,Wage Employment (% of workers) - Women,33.7
2016-Q4,Argentina,Informality - Social protection definition - Total,33.6
2023-Q4,Costa Rica,Informality - Productivity definition - Total,33.6
2021-Q4,Chile,Wage Employment (% of 15+ population) - Women,33.6
2023-Q4,Dominican Republic,Wage Employment (% of 15+ population) - Women,33.6
2018-Q2,Colombia,Informality - Social protection definition - Total,33.6
2022-Q1,Dominican Republic,Wage Employment (% of 15+ population) - Total,33.6
2017-Q2,Bolivia,Wage Employment (% of workers) - Men,33.6
2017-Q1,Brazil,Wage Employment (% of 15+ population) - Women,33.6
2020-Q3,Brazil,Wage Employment (% of 15+ population) - Total,33.6
2022-Q4,Argentina,Informality - Social protection definition - Men,33.6
2022-Q3,Colombia,Informality - Social protection definition - Total,33.6
2017-Q2,Colombia,Informality - Social protection definition - Men,33.6
2019-Q4,Chile,Wage Employment (% of 15+ population) - Women,33.6
2023-Q4,Peru,Wage Employment (% of 15+ population) - Women,33.5
2022-Q4,Colombia,Informality - Social protection definition - Total,33.5
2021-Q4,Dominican Republic,Informality - Social protection definition - Women,33.5
2019-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Women,33.5
2024-Q4,Costa Rica,Informality - Productivity definition - Men,33.5
2023-Q1,Colombia,Informality - Social protection definition - Total,33.5
2020-Q1,Dominican Republic,Informality - Social protection definition - Women,33.5
2016-Q1,Peru,Wage Employment (% of 15+ population) - Women,33.5
2021-Q2,Argentina,Informality - Social protection definition - Women,33.5
2021-Q2,Argentina,Wage Employment (% of 15+ population) - Women,33.5
2021-Q1,Colombia,Informality - Social protection definition - Women,33.5
2021-Q4,Brazil,Wage Employment (% of 15+ population) - Women,33.5
2017-Q4,Costa Rica,Informality - Productivity definition - Men,33.5
2019-Q3,Bolivia,Wage Employment (% of workers) - Total,33.5
2024-Q3,Costa Rica,Wage Employment (% of 15+ population) - Women,33.4
2022-Q1,Brazil,Wage Employment (% of 15+ population) - Women,33.4
2016-Q2,Argentina,Informality - Social protection definition - Total,33.4
2018-Q1,Colombia,Informality - Social protection definition - Men,33.4
2018-Q2,Chile,Wage Employment (% of 15+ population) - Women,33.4
2018-Q1,Costa Rica,Informality - Productivity definition - Men,33.4
2017-Q4,El Salvador,Wage Employment (% of 15+ population) - Total,33.4
2016-Q3,El Salvador,Wage Employment (% of 15+ population) - Total,33.4
2016-Q4,El Salvador,Wage Employment (% of 15+ population) - Total,33.4
2021-Q1,Argentina,Informality - Social protection definition - Women,33.4
2017-Q2,Dominican Republic,Wage Employment (% of 15+ population) - Total,33.4
2021-Q2,Colombia,Informality - Social protection definition - Total,33.4
2018-Q1,Dominican Republic,Wage Employment (% of 15+ population) - Total,33.3
2022-Q1,Colombia,Informality - Social protection definition - Men,33.3
2017-Q1,Argentina,Wage Employment (% of 15+ population) - Women,33.3
